Link	New name	Change	Who Number	Last name	Prop Lists	Rec Lists	Locator name	French	Spanish	Russian	Arabic	Chinese	Phonetic	Molecular formula	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8525	rimeporide		8525	rimeporide	92	54	rimeporide [INN]	riméporide	rimeporida	римепорид	ريميبوريد	利泊来德	rimeporide	C11H15N3O5S2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8527	verpasep caltespen		8527	verpasep caltespen	94, 95	56	verpasep caltespen [INN]	verpasep caltespen	verpasep caltespeno	верпазеп калтеспен	فارباساب كالتاسبان	卡维帕塞	verpasep caltespen	C2959H4860N810O965S16	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8528	sugammadex		8528	sugammadex	92	54	sugammadex [INN]	sugammadex	sugammadex	сугаммадекс	سوغاماداكس	舒更葡糖	sugammadex	C72H112O48S8	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8530	avosentan		8530	avosentan	93	56	avosentan [INN]	avosentan	avosentán	авозентан	أفوسانتون	阿伏生坦	avosentan	C23H21N5O5S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8531	ceftobiprole		8531	ceftobiprole	92	54	ceftobiprole [INN]	ceftobiprole	ceftobiprol	цефтобипрол	سافتوبيبرول	头孢比罗	ceftobiprole	C20H22N8O6S2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8532	ceftobiprole medocaril		8532	ceftobiprole medocaril	92	54	ceftobiprole medocaril [INN]	ceftobiprole médocaril	ceftobiprol medocarilo	цефтобипрол медокарил	سافتوبيبرول ميدوكاريل	头孢比罗酯	ceftobiprole medocaril	C26H26N8O11S2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8533	tylvalosin		8533	tylvalosin	95	57	tylvalosin [INN]	tylvalosine	tilvalosina	тилвалозин	تيلفالوسين	泰伐洛星	tilvalosin	C53H87NO19	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8534	farampator		8534	farampator	92	54	farampator [INN]	farampator	farampator	фарампатор	فارامباتور	法兰帕托	farampator	C12H13N3O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8535	trabedersen		8535	trabedersen	97, 98	59	trabedersen [INN]	trabédersen	trabedersén	трабедерсен	ترابيدارسان	曲贝德生	trabedersen	C177H225N60O94P17S17	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8536	exbivirumab		8536	exbivirumab	91	53	exbivirumab [INN]	exbivirumab	exbivirumab	эксбивирумаб	إكسبيفيروماب	艾韦单抗	exbivirumab	C6416H9924N1732O1982S44	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8537	omocianine		8537	omocianine	92, 93	54	omocianine [INN]	omocianine	omocianina	омоцианин	أوموسيانين	奥莫西宁	omocianine	C32H38N2O12S4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8538	tasquinimod		8538	tasquinimod	93	55	tasquinimod [INN]	tasquinimod	tasquinimod	тасхинимод	تاسكينيمود	他喹莫德	taskwinimod	C20H17F3N2O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8539	talaglumetad		8539	talaglumetad	92	54	talaglumetad [INN]	talaglumétad	talaglumetad	талаглуметад	تالاغلوميتاد	他谷美特	talaglumetad	C11H16N2O5	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8540	piclozotan		8540	piclozotan	92	54	piclozotan [INN]	piclozotan	piclozotán	пиклозотан	بيكلوزوتان	吡氯佐坦	piclozotan	C23H24ClN3O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8541	valategrast		8541	valategrast	93	55	valategrast [INN]	valatégrast	valategrast	валатеграст	فالاتيغراست	伐拉司特	valategrast	C30H32Cl3N3O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8543	epoetin zeta		8543	epoetin zeta	92, 95	54, 56	epoetin zeta [INN]	époétine zêta	epoetina dseta	эпоэтин дзета	إيبوئتين زيتا	促红素ζ	epoetin zeta	C809H1301N229O240S5	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8544	aclidinium bromide		8544	aclidinium bromide	95, 100	57, 61	aclidinium bromide [INN]	bromure d’aclidinium	bromuro de aclidinio	аклидиния бромид	بروميد أكليدينيوم	阿地溴铵	aclidinium	C26H30BrNO4S2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8545	nimotuzumab		8545	nimotuzumab	94	56	nimotuzumab [INN]	nimotuzumab	nimotuzumab	нимотузумаб	نيموتوزوماب	尼妥珠单抗	nimotuzumab	C6566H10082N1746O2056S40	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8546	seliciclib		8546	seliciclib	92	54	seliciclib [INN]	séliciclib	seliciclib	селициклиб	سيليسيكليب	塞利西利	seliciclib	C19H26N6O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8548	embeconazole		8548	embeconazole	92	54	embeconazole [INN]	embéconazole	embeconazol	эмбеконазол	أمبيكونازول	恩贝康唑	embeconazole	C27H25F3N4O3S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8549	plitidepsin		8549	plitidepsin	93	55	plitidepsin [INN]	plitidepsine	plitidepsina	плитидепсин	بليتيدابسين	普利肽新	plitidepsin	C57H87N7O15	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8550	davasaicin		8550	davasaicin	92	54	davasaicin [INN]	davasaïcine	davasaicina	давасаицин	دافاسائسين	达伐塞辛	davasaicin	C22H30N2O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8551	udenafil		8551	udenafil	93	55	udenafil [INN]	udénafil	udenafilo	уденафил	يودينافيل	乌地那非	udenafil	C25H36N6O4S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8552	linaprazan		8552	linaprazan	92	54	linaprazan [INN]	linaprazan	linaprazán	линапразан	لينابرازان	利那拉生	linaprazan	C21H26N4O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8553	beperminogene perplasmid		8553	beperminogene perplasmid	95	57	beperminogene perplasmid [INN]	béperminogène perplasmide	beperminogén perplásmido	беперминоген перплазмид	 بربلاسميد بيبارمينوجان	培米诺集	beperminogene perplasmid		
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8554	arasertaconazole		8554	arasertaconazole	93	55	arasertaconazole [INN]	arasertaconazole	arasertaconazol	арасертаконазол	أراسارتاكونازول	阿拉康唑	arasertaconazole	C20H15Cl3N2OS	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8556	balicatib		8556	balicatib	92	54	balicatib [INN]	balicatib	balicatib	баликатиб	باليكاتيب	巴利卡替	balicatib	C23H33N5O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8557	efipladib		8557	efipladib	92	54	efipladib [INN]	éfipladib	efipladib	эфипладиб	إيفيبلاديب	艾非拉地	efipladib	C40H35Cl3N2O4S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8558	forodesine		8558	forodesine	92	54	forodesine [INN]	forodésine	forodesina	фородезин	بوروديسين	呋咯地辛	forodesine	C11H14N4O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8559	pemaglitazar		8559	pemaglitazar	92	54	pemaglitazar [INN]	pémaglitazar	pemaglitazar	пемаглитазар	بيماغليتازار	培马格列扎	pemaglitazar	C18H17F3O3S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8560	pralatrexate		8560	pralatrexate	92	54	pralatrexate [INN]	pralatrexate	pralatrexato	пралатрексат	برالاتريكسات	普拉曲沙	pralatrexate	C23H23N7O5	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8561	becocalcidiol		8561	becocalcidiol	92	54	becocalcidiol [INN]	bécocalcidiol	becocalcidiol	бекокальцидиол	بيكوكالسيديول	贝骨化醇	becocalcidiol	C23H36O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8562	eritoran		8562	eritoran	92	54	eritoran [INN]	éritoran	eritorán	эриторан	إيريتوران	依立托仑	eritoran	C66H126N2O19P2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8563	salclobuzic acid		8563	salclobuzic acid	92	54	salclobuzic acid [INN]	acide salclobuzique	ácido salclobúzico	салклобузовая кислота	حمض سالكلوبوزيك	沙氯丁酸	salclobuzic salclobuzate	C11H12ClNO4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8564	becatecarin		8564	becatecarin	92	54	becatecarin [INN]	bécatécarine	becatecarina	бекатекарин	بيكاتيكارين	贝特卡令	becatecarin	C33H34Cl2N4O7	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8565	atilmotin		8565	atilmotin	92	54	atilmotin [INN]	atilmotine	atilmotina	атилмотин	أتيلموتين	阿替莫汀	atilmotin	C86H134N20O19	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8566	talabostat		8566	talabostat	92	54	talabostat [INN]	talabostat	talabostat	талабостат	تلابوستات	他波司他	talabostat	C9H19BN2O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8567	galsulfase		8567	galsulfase	92	54	galsulfase [INN]	galsulfase	galsulfasa	галсульфаза	غالسولفاس	戈硫酯酶	galsulfase	C2529H3843N689O716S16	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8568	ipilimumab		8568	ipilimumab	94	56	ipilimumab [INN]	ipilimumab	ipilimumab	ипилимумаб	إيبيليموماب	伊匹木单抗	ipilimumab	C6472H9972N1732O2004S40	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8569	deferitrin		8569	deferitrin	92	54	deferitrin [INN]	déféritrine	deferitrina	деферитрин	ديفيريترين	地夫立群	deferitrin	C11H11NO4S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8570	ispinesib		8570	ispinesib	92	54	ispinesib [INN]	ispinésib	ispinesib	испинесиб	إيسبينيسيب	伊匹尼塞	ispinesib	C30H33ClN4O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8571	tetraxetan		8571	tetraxetan	92, 93, 102, 113	55, 64	tetraxetan [INN]	tétraxétan	tetraxetán	тетраксетан	تيتراكسيتان		tetraxetan	C16H27N4O7.	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8572	avanafil		8572	avanafil	92	54	avanafil [INN]	avanafil	avanafilo	аванафил	أفانافيل	阿伐那非	avanafil	C23H26ClN7O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8573	icomucret		8573	icomucret	92	54	icomucret [INN]	icomucret	icomucret	икомукрет	إيكوموكرات	艾考莫瑞	icomucret	C20H32O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8574	inotuzumab ozogamicin		8574	inotuzumab ozogamicin	92	54	inotuzumab ozogamicin [INN]	inotuzumab ozogamicine	inotuzumab ozogamicina	инотузумаб озогамицин	إينوتوزوماب أوزوغاميسين	伊珠单抗奥加米星	inotuzumab ozogamicin	C6518H10002N1738O2036S42	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8575	perflisobutane		8575	perflisobutane	92	54	perflisobutane [INN]	perflisobutane	perflisobutano	перфлизобутан	بارفليسوبوتان	全氟异丁烷	perflisobutane	C4F10	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8576	iboctadekin		8576	iboctadekin	92	54	iboctadekin [INN]	iboctadékine	iboctadekina	ибоктадекин	إيبوكتاديكين	艾波白介素	iboctadekin	C801H1264N212O252S10	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8577	saxagliptin		8577	saxagliptin	92	54	saxagliptin [INN]	saxagliptine	saxagliptina	саксаглиптин	ساكساغليبتين	沙格列汀	saxagliptin	C18H25N3O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8578	apratastat		8578	apratastat	93	55	apratastat [INN]	apratastat	apratastat	апратастат	أبراتاستات	阿雷司他	apratastat	C17H22N2O6S2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8579	peliglitazar		8579	peliglitazar	92	54	peliglitazar [INN]	péliglitazar	peliglitazar	пелиглитазар	بيليغليتازار	培格列扎	peliglitazar	C30H30N2O7	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8580	raxibacumab		8580	raxibacumab	92	54	raxibacumab [INN]	raxibacumab	raxibacumab	раксибакумаб	راكسيباكوماب	雷昔库单抗	raxibacumab	C6320H9794N1702O1998S42	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8581	elsibucol		8581	elsibucol	95	57	elsibucol [INN]	elsibucol	elsibucol	элсибукол	إيلسيبوكول	艾赛布可	elsibucol	C35H54O4S2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8582	contusugene ladenovec		8582	contusugene ladenovec	97	59	contusugene ladenovec [INN]	contusugène ladénovec	contusugén ladenovec	контусуген ладеновек	كونتوسوجان لادينوفاك	拉康舒集	contusugene ladenovec	Empty	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8584	pradefovir		8584	pradefovir	93	55	pradefovir [INN]	pradéfovir	pradefovir	прадефовир	براديفوفير	普雷福韦	pradefovir	C17H19ClN5O4P	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8585	bemotrizinol		8585	bemotrizinol	92	54	bemotrizinol [INN]	bémotrizinol	bemotrizinol	бемотризинол	بيموتريزينول	贝曲嗪诺	bemotrizinol	C38H49N3O5	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8586	bisoctrizole		8586	bisoctrizole	92	54	bisoctrizole [INN]	bisoctrizole	bisoctrizol	бисоктризол	بيسوكتريزول	比索曲唑	bisoctrizole	C41H50N6O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8587	romiplostim		8587	romiplostim	97	59	romiplostim [INN]	romiplostim	romiplostim	ромиплостим	روميبلوستيم	罗米司亭	romiplostim	C2634H4086N722O790S18	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8589	elomotecan		8589	elomotecan	92	54	elomotecan [INN]	élomotécan	elomotecán	эломотекан	إيلوموتيكون	依洛替康	elomotecan	C29H32ClN3O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8590	posaraprost		8590	posaraprost	97	59	posaraprost [INN]	posaraprost	posaraprost	позарапрост	بوسارابروست	泊沙前列素	posaraprost	C26H34O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8591	satavaptan		8591	satavaptan	93	55	satavaptan [INN]	satavaptan	satavaptán	сатаваптан	ساتافابتان	沙他伐坦	satavaptan	C33H45N3O8S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8592	tesetaxel		8592	tesetaxel	93	55	tesetaxel [INN]	tésétaxel	tesetaxel	тезетаксел	تيسيتاكسال	替司他赛	tesetaxel	C46H60FN3O13	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8594	zabofloxacin		8594	zabofloxacin	93	55	zabofloxacin [INN]	zabofloxacine	zabofloxacino	забофлоксацин	زابوفلوكساسين	扎波沙星	zabofloxacin	C19H20FN5O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8595	padoporfin		8595	padoporfin	93	55	padoporfin [INN]	padoporfine	padoporfina	падопорфин	بادوبورفين	帕度泊芬	padoporfin	C35H36N4O6Pd	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8596	manitimus		8596	manitimus	93	55	manitimus [INN]	manitimus	manitimús	манитимус	مانيتيموس	马尼莫司	manitimus	C15H11F3N2O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8597	rimacalib		8597	rimacalib	93	55	rimacalib [INN]	rimacalib	rimacalib	римакалиб	ريماكاليب	利马卡利	rimacalib	C22H23FN4O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8598	naptumomab estafenatox		8598	naptumomab estafenatox	96	58	naptumomab estafenatox [INN]	naptumomab estafénatox	naptumomab estafenatox	наптумомаб эстафенатокс	نابتوموماب إيستافيناتوكس	他那莫单抗	naptumomab estafenatox	C3255H5025N855O1050S18	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8600	volociximab		8600	volociximab	93	55	volociximab [INN]	volociximab	volociximab	волоциксимаб	فولوسيكسيماب	伏洛昔单抗	volociximab	C6434H9942N1706O2040S52	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8601	rivenprost		8601	rivenprost	93	55	rivenprost [INN]	rivenprost	rivenprost	ривенпрост	ريفانبروست	利文前列素	rivenprost	C24H34O6S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8602	nebicapone		8602	nebicapone	93, 96	55, 57	nebicapone [INN]	nébicapone	nebicapona	небикапон	ريبيكابون	奈比卡朋	nebicapone	C14H11NO5	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8603	transferrin aldifitox		8603	transferrin aldifitox	94, 95	56	transferrin aldifitox [INN]	transferrine aldifitox	transferrina aldifitox	трансферрин алдифитокс	ترانيفيرين ألديفيتوكس	阿地运铁蛋白	transferrin aldifitox	C5992H9317N1641O1834S63	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8604	indantadol		8604	indantadol	94	56	indantadol [INN]	indantadol	indantadol	индантадол	إندانتادول	茚他多	indantadol	C11H14N2O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8605	zalutumumab		8605	zalutumumab	93	55	zalutumumab [INN]	zalutumumab	zalutumumab	залутумумаб	زالوتوموماب	扎芦木单抗	zalutumumab	C6512H10074N1734O2032S46	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8606	ofatumumab		8606	ofatumumab	93	55	ofatumumab [INN]	ofatumumab	ofatumumab	офатумумаб	أوفاتوموماب	奥法木单抗	ofatumumab	C6480H10022N1742O2020S44	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8607	tretazicar		8607	tretazicar	93	55	tretazicar [INN]	trétazicar	tretazicar	третазикар	تريتازيكار	曲他齐卡	tretazicar	C9H8N4O5	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8608	caricotamide		8608	caricotamide	93	55	caricotamide [INN]	caricotamide	caricotamida	карикотамид	كاريكوتاميد	卡立酰胺	caricotamide	C8H11N3O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8609	elacytarabine		8609	elacytarabine	95	62	elacytarabine [INN]	élacytarabine	elacitarabina	элацитарабин	إلاسيتارابين	艾西拉滨	elacitarabine	C27H45N3O6	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8610	sipoglitazar		8610	sipoglitazar	93	55	sipoglitazar [INN]	sipoglitazar	sipoglitazar	сипоглитазар	سيبوغليتازار	西格列扎	sipoglitazar	C25H25N3O4S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8611	gabapentin enacarbil		8611	gabapentin enacarbil	94	56	gabapentin enacarbil [INN]	gabapentine enacarbil	gabapentina enacarbilo	габапентин энакарбил	غابابانتين إيناكاربيل	加巴喷汀酯	gabapentin enacarbil	C16H27NO6	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8612	olmesartan		8612	olmesartan	93	55	olmesartan [INN]	olmésartan	olmesartán	олмесартан	ألميسارتان	奥美沙坦	olmesartan	C24H26N6O3	
