Link	New name	Change	Who Number	Last name	Prop Lists	Rec Lists	Locator name	French	Spanish	Russian	Arabic	Chinese	Phonetic	Molecular formula				"InchiKey


asdasd"					
https://mednet-communities.net/inn/db/ViewINN.aspx?i=2692	bromazepam		2692	bromazepam	22	10	bromazepam [INN]	bromazépam	bromazepam	??????????	??????????	???	bromazepam	C14H10BrN3O	bromazepam	BrC1=CC=C2NC(=O)CN=C(C3=NC=CC=C3)C2=C1	X015L14V0O	VMIYHDSEFNYJSL-UHFFFAOYSA-N	1812-30-2	C14H10BrN3O	BROMAZEPAM	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VMIYHDSEFNYJSL-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=9761	acorafloxacin		9761	acorafloxacin	"109, 111"	73	acorafloxacin [INN]	acorafloxacine	acorafloxacino	??????????????	??????????????	????	String	C21H23F2N3O4	acorafloxacin	COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N3CCC\C(C3)=C(/F)CN)C4CC4	070SV15RJA	VMKVDAAFMQKZJS-LFIBNONCSA-N	878592-87-1	C21H23F2N3O4	ACORAFLOXACIN	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VMKVDAAFMQKZJS-LFIBNONCSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=7651	minodronic acid		7651	minodronic acid	78	40	minodronic acid [INN]	acide minodronique	ácido minodrónico	???????????? ???????	??? ??????????	????	minodronic minodronate	C9H12N2O7P2	minodronic acid	OC(CC1=CN=C2C=CC=CN12)(P(O)(O)=O)P(O)(O)=O	40SGR63TGL	VMMKGHQPQIEGSQ-UHFFFAOYSA-N	180064-38-4	C9H12N2O7P2	MINODRONIC ACID	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VMMKGHQPQIEGSQ-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8490	ritobegron		8490	ritobegron	91	53	ritobegron [INN]	ritobégron	ritobegrón	??????????	??????????	????	ritobegron	C21H27NO5	ritobegron	C[C@H](NCCC1=CC(C)=C(OCC(O)=O)C=C1C)[C@H](O)C2=CC=C(O)C=C2	LD86RKR53M	VMMYRRFPMAGXNP-BTYIYWSLSA-N	255734-04-4	C21H27NO5	RITOBEGRON	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VMMYRRFPMAGXNP-BTYIYWSLSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5696	devapamil		5696	devapamil	53	25	devapamil [INN]	dévapamil	devapamilo	?????????	?????????	????	devapamil	C26H36N2O3	devapamil	COC1=CC=CC(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)=C1	M6142PTV7J	VMVKIDPOEOLUFS-UHFFFAOYSA-N	92302-55-1	C26H36N2O3	DEVAPAMIL	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VMVKIDPOEOLUFS-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=4660	ranitidine		4660	ranitidine	41	19	ranitidine [INN]	ranitidine	ranitidina	?????????	?????????	????	ranitidine	C13H22N4O3S	ranitidine	CNC(NCCSCC1=CC=C(CN(C)C)O1)=C[N+]([O-])=O	[NO STEREO] 884KT10YB7	VMXUWOKSQNHOCA-UKTHLTGXSA-N	[NO STEREO] 66357-35-5	C13H22N4O3S	[NO STEREO] RANITIDINE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VMXUWOKSQNHOCA-UKTHLTGXSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8384	pasireotide		8384	pasireotide	90	52	pasireotide [INN]	pasiréotide	pasireotida	??????????	??????????	???	pasireotide	C58H66N10O9	pasireotide	NCCCC[C@@H]1NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@@H](NC(=O)[C@@H]4C[C@H](CN4C(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H](CC6=CC=C(OCC7=CC=CC=C7)C=C6)NC1=O)OC(=O)NCCN)C8=CC=CC=C8	98H1T17066	VMZMNAABQBOLAK-DBILLSOUSA-N	396091-73-9	C58H66N10O9	PASIREOTIDE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VMZMNAABQBOLAK-DBILLSOUSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=4563	etizolam		4563	etizolam	40	19	etizolam [INN]	étizolam	etizolam	????????	?????????	????	etizolam	C17H15ClN4S	etizolam	CCC1=CC2=C(S1)N3C(C)=NN=C3CN=C2C4=C(Cl)C=CC=C4	A76XI0HL37	VMZUTJCNQWMAGF-UHFFFAOYSA-N	40054-69-1	C17H15ClN4S	ETIZOLAM	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VMZUTJCNQWMAGF-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=6262	inaperisone		6262	inaperisone	59	29	inaperisone [INN]	inapérisone	inaperisona	??????????	???????????  	????	inaperisone	C16H23NO	inaperisone	CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCC2	0QAC3P785O	VNFAARJCGSAROU-UHFFFAOYSA-N	99323-21-4	C16H23NO	INAPERISONE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VNFAARJCGSAROU-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=2912	clotrimazole		2912	clotrimazole	24	11	clotrimazole [INN]	clotrimazole	clotrimazol	???????????	???????????	???	clotrimazole	C22H17ClN2	clotrimazole	ClC1=C(C=CC=C1)C(N2C=CN=C2)(C3=CC=CC=C3)C4=CC=CC=C4	G07GZ97H65	VNFPBHJOKIVQEB-UHFFFAOYSA-N	23593-75-1	C22H17ClN2	CLOTRIMAZOLE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VNFPBHJOKIVQEB-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1828	cypenamine		1828	cypenamine	15	6	cypenamine [INN]	cypénamine	cipenamina	?????????	?????????	????	cipenamine	C11H15N	cypenamine	NC1CCCC1C2=CC=CC=C2	VP9115827H	VNGYTYNUZHDMPP-UHFFFAOYSA-N	15301-54-9	C11H15N	CYPENAMINE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VNGYTYNUZHDMPP-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=6235	noberastine		6235	noberastine	59	29	noberastine [INN]	nobérastine	noberastina	??????????	??????????	????	noberastine	C17H21N5O	noberastine	CC1=CC=C(CN2C(NC3CCNCC3)=NC4=C2N=CC=C4)O1	9HPD98OUWN	VNIOQSAWKLOGLY-UHFFFAOYSA-N	110588-56-2	C17H21N5O	NOBERASTINE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VNIOQSAWKLOGLY-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=4756	declenperone		4756	declenperone	42	20	declenperone [INN]	déclenpérone	declenperona	???????????	???????????	????	declenperone	C22H24FN3O2	declenperone	FC1=CC=C(C=C1)C(=O)C2CCN(CCCN3C(=O)NC4=C3C=CC=C4)CC2	280VGV0X4H	VNLMLHDKNUIWNM-UHFFFAOYSA-N	63388-37-4	C22H24FN3O2	DECLENPERONE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VNLMLHDKNUIWNM-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=3734	proxibarbal		3734	proxibarbal	33	15	proxibarbal [INN]	proxibarbal	proxibarbal	????????????	????????????	????	proxibarbal	C10H14N2O4	proxibarbal	CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O	F97OMS297F	VNLMRPAWAMPLNZ-UHFFFAOYSA-N	2537-29-3	C10H14N2O4	PROXIBARBAL	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VNLMRPAWAMPLNZ-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=3209	dimecrotic acid		3209	dimecrotic acid	27	12	dimecrotic acid [INN]	acide dimécrotique	ácido dimecrótico	???????????? ???????	??? ??????????	????	dimecrotic dimecrotate	C12H14O4	dimecrotic acid	COC1=CC(OC)=C(C=C1)C(\C)=C/C(O)=O	R46Y1C0ZR2	VNLOISSPTMDCIF-VURMDHGXSA-N	7706-67-4	C12H14O4	DIMECROTIC ACID	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VNLOISSPTMDCIF-VURMDHGXSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=7592	acreozast		7592	acreozast	77	39	acreozast [INN]	acréozast	acreozast	?????????	?????????	????	acreozast	C15H14ClN3O6	acreozast	CC(=O)OCC(=O)NC1=CC(=CC(NC(=O)COC(C)=O)=C1Cl)C#N	84DZ9RW4WK	VNVBCWREJHKWSG-UHFFFAOYSA-N	123548-56-1	C15H14ClN3O6	ACREOZAST	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VNVBCWREJHKWSG-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=278	pyridostigmine bromide		278	pyridostigmine bromide	6	3	pyridostigmine bromide [INN]	bromure de pyridostigmine	bromuro de piridostigmina	?????????????? ??????	?????? ?????????????	?????	piridostigmine	C9H13BrN2O2	pyridostigmine bromide	[Br-].CN(C)C(=O)OC1=CC=C[N+](C)=C1	KVI301NA53	VNYBTNPBYXSMOO-UHFFFAOYSA-M	101-26-8	C9H13N2O2	PYRIDOSTIGMINE BROMIDE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VNYBTNPBYXSMOO-UHFFFAOYSA-M/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8531	ceftobiprole		8531	ceftobiprole	92	54	ceftobiprole [INN]	ceftobiprole	ceftobiprol	???????????	???????????	????	ceftobiprole	C20H22N8O6S2	ceftobiprole	NC1=NC(=NS1)C(=N\O)\C(=O)N[C@H]2[C@H]3SCC(\C=C4/CCN([C@@H]5CCNC5)C4=O)=C(N3C2=O)C(O)=O	5T97333YZK	VOAZJEPQLGBXGO-SDAWRPRTSA-N	209467-52-7	C20H22N8O6S2	CEFTOBIPROLE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VOAZJEPQLGBXGO-SDAWRPRTSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8690	lisdexamfetamine		8690	lisdexamfetamine	"94, 95"	56	lisdexamfetamine [INN]	lisdexamfétamine	lisdexanfetamina	????????????????	????????????????	?????	lisdexamfetamine	C15H25N3O	lisdexamfetamine	C[C@@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CCCCN	H645GUL8KJ	VOBHXZCDAVEXEY-JSGCOSHPSA-N	608137-32-2	C15H25N3O	LISDEXAMFETAMINE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VOBHXZCDAVEXEY-JSGCOSHPSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1118	clodantoin		1118	clodantoin	13	5	clodantoin [INN]	clodantoïne	clodantoina	??????????	???????????	????	clodantoin	C11H17Cl3N2O2S	clodantoin	CCCCC(CC)C1NC(=O)N(SC(Cl)(Cl)Cl)C1=O	W14Z7581PA	VOGJJBHRUDVEFM-UHFFFAOYSA-N	5588-20-5	C11H17Cl3N2O2S	CHLORDANTOIN	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VOGJJBHRUDVEFM-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=4320	glucuronamide		4320	glucuronamide	42	20	glucuronamide [INN]	glucuronamide	glucuronamida	????????????	????????????	????	glucuronamide	C6H11NO6	glucuronamide	NC(=O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O	1Q5MP1Z8HW	VOIFKEWOFUNPBN-QIUUJYRFSA-N	61914-43-0	C6H11NO6	GLUCURONAMIDE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VOIFKEWOFUNPBN-QIUUJYRFSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=4766	doxefazepam		4766	doxefazepam	43	20	doxefazepam [INN]	doxéfazépam	doxefazepam	????????????	????????????  	????	doxefazepam	C17H14ClFN2O3	doxefazepam	OCCN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C3=C(F)C=CC=C3	231RV72C8L	VOJLELRQLPENHL-UHFFFAOYSA-N	40762-15-0	C17H14ClFN2O3	DOXEFAZEPAM	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VOJLELRQLPENHL-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=940	norvinisterone		940	norvinisterone	10	4	norvinisterone [INN]	norvinistérone	norvinisterona	?????????????	?????????????	????	norvinisterone	C20H28O2	norvinisterone	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C=C	7Q843V12Q0	VOJYZDFYEHKHAP-XGXHKTLJSA-N	6795-60-4	C20H28O2	NORVINISTERONE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VOJYZDFYEHKHAP-XGXHKTLJSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1674	pentazocine		1674	pentazocine	14	6	pentazocine [INN]	pentazocine	pentazocina	??????????	????? ?????	????	pentazocine	C19H27NO	pentazocine	C[C@H]1[C@H]2CC3=CC=C(O)C=C3[C@]1(C)CCN2CC=C(C)C	768DQ5A5AI|RP4A60D26L	VOKSWYLNZZRQPF-GDIGMMSISA-N	7488-49-5|359-83-1	C19H27NO	"PENTAZOCINE, (-)-|PENTAZOCINE"	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VOKSWYLNZZRQPF-GDIGMMSISA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=7612	ceftizoxime alapivoxil		7612	ceftizoxime alapivoxil	77	39	ceftizoxime alapivoxil [INN]	ceftizoxime alapivoxil	ceftizoxima alapivoxilo	??????????? ???????????	??????????? ???????????	?????	ceftizoxime alapivoxil	C22H28N6O8S2	ceftizoxime alapivoxil	CO\N=C(/C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)C3=CSC(NC(=O)[C@H](C)N)=N3	3MM3320LJN	VOPANQNVVCPHQR-IVVGYLHBSA-N	135821-54-4	C22H28N6O8S2	CEFTIZOXIME ALAPIVOXIL	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VOPANQNVVCPHQR-IVVGYLHBSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=7805	dexbudesonide		7805	dexbudesonide	80	42	dexbudesonide [INN]	dexbudésonide	dexbudesonida	?????????????	?????????????	?????	dexbudesonide	C25H34O6	dexbudesonide	CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	[NO STEREO] 168L5HT37P|[NO STEREO] 2HI1006KPH	VOVIALXJUBGFJZ-JFMZSYHJSA-N	[NO STEREO] 51372-28-2|[NO STEREO] 51372-29-3	C25H34O6	"[NO STEREO] BUDESONIDE (11.BETA.,16.ALPHA.(S))|[NO STEREO] DEXBUDESONIDE"	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VOVIALXJUBGFJZ-JFMZSYHJSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=4145	budesonide		4145	budesonide	37	17	budesonide [INN]	budésonide	budesónida	?????????	?????????	????	budesonide	C25H34O6	budesonide	CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	[NO STEREO] 168L5HT37P|[NO STEREO] 2HI1006KPH	VOVIALXJUBGFJZ-RSOFVRJCSA-N	[NO STEREO] 51372-28-2|[NO STEREO] 51372-29-3	C25H34O6	"[NO STEREO] BUDESONIDE (11.BETA.,16.ALPHA.(S))|[NO STEREO] DEXBUDESONIDE"	PUBCHEM	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VOVIALXJUBGFJZ-RSOFVRJCSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8057	alfatradiol		8057	alfatradiol	84	46	alfatradiol [INN]	alfatradiol	alfatradiol	????????????	???????????	?????	alfatradiol	C18H24O2	alfatradiol	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@H]2O	3VQ38D63M7	VOXZDWNPVJITMN-SFFUCWETSA-N	57-91-0	C18H24O2	ALFATRADIOL	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VOXZDWNPVJITMN-SFFUCWETSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=406	estradiol		406	estradiol	4	"3, 33"	estradiol [INN]	estradiol	estradiol	?????????	??????????	???	estradiol	C18H24O2	estradiol	C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O	4TI98Z838E	VOXZDWNPVJITMN-ZBRFXRBCSA-N	50-28-2	C18H24O2	ESTRADIOL	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VOXZDWNPVJITMN-ZBRFXRBCSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=6687	perfosfamide		6687	perfosfamide	66	32	perfosfamide [INN]	perfosfamide	perfosfamida	???????????	???????????	????	perfosfamide	C7H15Cl2N2O4P	perfosfamide	OO[C@@H]1CCO[P@+]([O-])(N1)N(CCCl)CCCl	U880A4FUDA	VPAWVRUHMJVRHU-VGDKGRGNSA-N	62435-42-1	C7H15Cl2N2O4P	PERFOSFAMIDE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VPAWVRUHMJVRHU-VGDKGRGNSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=3523	carmantadine		3523	carmantadine	31	14	carmantadine [INN]	carmantadine	carmantadina	???????????	???????????	????	carmantadine	C14H21NO2	carmantadine	OC(=O)C1CCN1[C@]23C[C@H]4CC(C[C@H](C4)C2)C3	6EK3N87MMH	VPBLOJFGPORKQA-FDILMIQJSA-N	38081-67-3	C14H21NO2	CARMANTADINE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VPBLOJFGPORKQA-FDILMIQJSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=9049	eprotirome		9049	eprotirome	99	61	eprotirome [INN]	éprotirome	eprotiromo	?????????	??????????	????	eprotirome	C	eprotirome	CC(C)C1=C(O)C=CC(OC2=C(Br)C=C(NC(=O)CC(O)=O)C=C2Br)=C1	958AQ7B6R1	VPCSYAVXDAUHLT-UHFFFAOYSA-N	355129-15-6	C18H17Br2NO5	EPROTIROME	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VPCSYAVXDAUHLT-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=6744	liranaftate		6744	liranaftate	64	31	liranaftate [INN]	liranaftate	liranaftato	??????????	??????????	????	liranaftate	C18H20N2O2S	liranaftate	COC1=CC=CC(=N1)N(C)C(=S)OC2=CC3=C(CCCC3)C=C2	5253IGO5X3	VPHPQNGOVQYUMG-UHFFFAOYSA-N	88678-31-3	C18H20N2O2S	LIRANAFTATE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VPHPQNGOVQYUMG-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=9897	benzhydrocodone		9897	benzhydrocodone	111	73	benzhydrocodone [INN]	benzhydrocodone	benzhidrocodona	?????????????	?????????????		String	C25H25NO4	benzhydrocodone	COC1=CC=C2C[C@@H]3[C@@H]4CC=C(OC(=O)C5=CC=CC=C5)[C@@H]6OC1=C2[C@]46CCN3C	75MS0AAZ9I	VPMRSLWWUXNYRY-PJCFOSJUSA-N	1259440-61-3	C25H25NO4	BENZHYDROCODONE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VPMRSLWWUXNYRY-PJCFOSJUSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=2883	salmefamol		2883	salmefamol	23	10	salmefamol [INN]	salméfamol	salmefamol	??????????	??????????	????	salmefamol	C19H25NO4	salmefamol	COC1=CC=C(CC(C)NCC(O)C2=CC(CO)=C(O)C=C2)C=C1	Q56SEY8X9J	VPMWDFRZSIMDKW-UHFFFAOYSA-N	18910-65-1	C19H25NO4	SALMEFAMOL	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VPMWDFRZSIMDKW-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1795	clorexolone		1795	clorexolone	15	43	clorexolone [INN]	clorexolone	clorexolona	???????????	???????????  	???	clorexolone	C14H17ClN2O3S	clorexolone	NS(=O)(=O)C1=CC2=C(CN(C3CCCCC3)C2=O)C=C1Cl	Q2PLT3FS05	VPMWFZKOWULPGT-UHFFFAOYSA-N	1/7/2127	C14H17ClN2O3S	CLOREXOLONE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VPMWFZKOWULPGT-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=5038	dazidamine		5038	dazidamine	45	21	dazidamine [INN]	dazidamine	dazidamina	?????????	?????????	???	dazidamine	C19H23N3S	dazidamine	CN(C)CCCSC1=C2C=CC=CC2=NN1CC3=CC=CC=C3	J191YXB819	VPMZGRVNLHDREW-UHFFFAOYSA-N	75522-73-5	C19H23N3S	DAZIDAMINE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VPMZGRVNLHDREW-UHFFFAOYSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1038	glycopyrronium bromide		1038	glycopyrronium bromide	12	5	glycopyrronium bromide [INN]	bromure de glycopyrronium	bromuro de glicopirronio	????????????? ??????	?????? ?????????????  	????	glicopirronium	C19H28BrNO3	glycopyrronium bromide	[Br-].C[N+]1(C)CCC(C1)OC(=O)C(O)(C2CCCC2)C3=CC=CC=C3	V92SO9WP2I	VPNYRYCIDCJBOM-UHFFFAOYSA-M	596-51-0	C19H28NO3	GLYCOPYRROLATE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VPNYRYCIDCJBOM-UHFFFAOYSA-M/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=3813	ritropirronium bromide		3813	ritropirronium bromide	33	15	ritropirronium bromide [INN]	bromure de ritropirronium	bromuro de ritropirronio	????????????? ??????	?????? ?????????????	?????	ritropirronium	C19H28BrNO3	ritropirronium bromide	[Br-].C[N+]1(C)CC[C@H](C1)OC(=O)[C@@](O)(C2CCCC2)C3=CC=CC=C3	9SFK0PX55W	VPNYRYCIDCJBOM-ZFNKBKEPSA-M	51186-83-5	C19H28NO3	RITROPIRRONIUM BROMIDE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VPNYRYCIDCJBOM-ZFNKBKEPSA-M/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=6603	ormaplatin		6603	ormaplatin	63	31	ormaplatin [INN]	ormaplatine	ormaplatino	??????????	???????????  	???	ormaplatin	C6H14Cl4N2Pt	ormaplatin	[Cl-].[Cl-].[Cl-].[Cl-].[Pt+4].N[C@@H]1CCCC[C@H]1N	CU3ZOY5649|SFK1SGY8V1	VPOCYEOOFRNHNL-RQDPQJJXSA-J	96392-96-0|62816-98-2	C6H14N2	DEXORMAPLATIN|ORMAPLATIN	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VPOCYEOOFRNHNL-RQDPQJJXSA-J/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=6762	dexormaplatin		6762	dexormaplatin	64	31	dexormaplatin [INN]	dexormaplatine	dexormaplatino	??????????????	??????????????	????	dexormaplatin	C6H14Cl4N2Pt	dexormaplatin	[Cl-].[Cl-].[Cl-].[Cl-].[Pt+4].N[C@@H]1CCCC[C@H]1N	CU3ZOY5649|SFK1SGY8V1	VPOCYEOOFRNHNL-RQDPQJJXSA-J	96392-96-0|62816-98-2	C6H14N2	DEXORMAPLATIN|ORMAPLATIN	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VPOCYEOOFRNHNL-RQDPQJJXSA-J/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=8094	lacosamide		8094	lacosamide	90	52	lacosamide [INN]	lacosamide	lacosamida	?????????	?????????	????	lacosamide	C13H18N2O3	lacosamide	COC[C@@H](NC(C)=O)C(=O)NCC1=CC=CC=C1	563KS2PQY5	VPPJLAIAVCUEMN-GFCCVEGCSA-N	175481-36-4	C13H18N2O3	LACOSAMIDE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VPPJLAIAVCUEMN-GFCCVEGCSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=3761	tocofibrate		3761	tocofibrate	33	15	tocofibrate [INN]	tocofibrate	tocofibrato	??????????	??????????	????	tocofibrate	C39H59ClO4	tocofibrate	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(C)C(OC(=O)C(C)(C)OC3=CC=C(Cl)C=C3)=C(C)C(C)=C2O1	2W6ATR00KI	VPRFDABTJNLKKR-XHZSPPMBSA-N	50465-39-9	C39H59ClO4	TOCOFIBRATE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VPRFDABTJNLKKR-XHZSPPMBSA-N/SDF
https://mednet-communities.net/inn/db/ViewINN.aspx?i=593	propanocaine		593	propanocaine	6	3	propanocaine [INN]	propanocaïne	propanocaína	???????????	????????????	????	propanocaine	C20H25NO2	propanocaine	CCN(CC)CCC(OC(=O)C1=CC=CC=C1)C2=CC=CC=C2	99LL28NYJ2	VPRGXNLHFBBDFS-UHFFFAOYSA-N	493-76-5	C20H25NO2	PROPANOCAINE	FDA-SRS	https://pubchem.ncbi.nlm.nih.gov/rest/pug/compound/inchikey/VPRGXNLHFBBDFS-UHFFFAOYSA-N/SDF
